t,H=0.1,H=0.2,H=0.3,H=0.4,H=0.6,H=0.7,H=0.8,H=0.9
7.419999999999999929e-01,9.476521229147032432e-01,-6.963678203097750652e-01,-4.677828808850701403e-01,-1.438019037293219782e+00,-1.492303427540787597e+00,-1.568806501147133881e-01,9.837745970061224227e-03,-5.959080917009035999e-02
7.429999999999999938e-01,8.685929197508868160e-01,-5.601462298322852362e-01,-5.211557584755266426e-01,-1.419743984505015932e+00,-1.483059361992205671e+00,-1.652908768411490148e-01,1.401322790947458728e-02,-5.963119011908998152e-02
7.439999999999999947e-01,5.733954659271935927e-01,-1.347905675753985344e-01,-4.029053818830471423e-01,-1.427109858746558713e+00,-1.462656572794881482e+00,-1.594576290439748134e-01,7.879786752274384881e-03,-6.060189063503426676e-02
7.449999999999999956e-01,1.102977967981930707e+00,-5.926786715715912646e-01,-4.403812551821505439e-01,-1.498389060815858986e+00,-1.471569718056284337e+00,-1.562753109984388877e-01,6.626265709130064671e-03,-6.050457434637701581e-02
7.459999999999999964e-01,9.506207719822935553e-01,-1.895273405945654965e-01,-4.200087643672074655e-01,-1.528251428143081236e+00,-1.469162061240439909e+00,-1.622112236097070503e-01,3.014876117126634014e-03,-5.944800837550349298e-02
7.469999999999999973e-01,1.701461361771332559e+00,-4.761772768700141545e-01,-3.362215062688368450e-01,-1.552088007604099262e+00,-1.472084502592020838e+00,-1.643349625687146598e-01,-2.994763430459881828e-03,-5.877367870030854313e-02
7.479999999999999982e-01,1.073052302002155844e+00,-5.458332123313477391e-01,-2.479013896541308881e-01,-1.570259581669059212e+00,-1.465425814739793831e+00,-1.733337590532204042e-01,-8.244385001812940331e-03,-5.920558437701262805e-02
7.489999999999999991e-01,1.276305927186956124e+00,-5.489894796132411825e-01,-3.662940463128053215e-01,-1.524019738020808257e+00,-1.461701737142505841e+00,-1.759276968790319529e-01,-1.090930441959006222e-02,-5.786926257628019488e-02
7.500000000000000000e-01,1.817606080040196304e+00,-2.267137937439178130e-01,-2.089143887506067498e-01,-1.509956325364140151e+00,-1.486304665671650316e+00,-1.744546162985113613e-01,-8.043046044002067491e-03,-5.878782765427723739e-02
7.510000000000000009e-01,1.797332181839100151e+00,-8.243358080867493887e-02,-3.246428054590057011e-01,-1.495205524728460134e+00,-1.484102852130894323e+00,-1.721554121854157182e-01,-6.278318894247428457e-03,-5.765889617518744903e-02
7.520000000000000018e-01,1.914695204622336666e+00,2.637317092706750188e-01,-4.386970205368794229e-01,-1.479275414120372556e+00,-1.462965417669773949e+00,-1.620561488635829106e-01,-7.205398555694794011e-03,-5.605944207994350420e-02
7.530000000000000027e-01,1.291207649724776196e+00,-1.408138548484055841e-02,-4.866449600369832651e-01,-1.481479410123473173e+00,-1.472091639117619977e+00,-1.651826337422147295e-01,-4.095920761875585479e-03,-5.613108715722953806e-02
7.540000000000000036e-01,1.250895303797553204e+00,-2.108403088205822173e-01,-4.353502291432858606e-01,-1.411911293193290007e+00,-1.473961161996905300e+00,-1.550996603492174608e-01,-1.422939568549410044e-03,-5.528244216330358701e-02
7.550000000000000044e-01,1.070221486337136430e+00,-2.217912759880654450e-01,-6.812436948281551663e-01,-1.374153471402068227e+00,-1.485520519721706290e+00,-1.450905327518554055e-01,-4.271934357481349878e-03,-5.484230263957694945e-02
7.560000000000000053e-01,1.388312044435587644e+00,-3.872014545420616183e-01,-7.708952455605142529e-01,-1.370384612866472507e+00,-1.482052227748577033e+00,-1.370857623400241476e-01,-3.917844774481839092e-03,-5.592397259282275157e-02
7.570000000000000062e-01,1.729680594520305537e+00,-1.418830898087699022e-01,-6.137565662905790642e-01,-1.364270303379189642e+00,-1.479970608877768878e+00,-1.342392604296532010e-01,2.163825085348472510e-05,-5.878457090936579921e-02
7.580000000000000071e-01,1.045327559837963882e+00,-4.143479510475946981e-01,-6.530990416625809258e-01,-1.471601323372901948e+00,-1.492367022344905036e+00,-1.334533193780087224e-01,1.403244722136903115e-03,-6.216220949786725042e-02
7.590000000000000080e-01,8.144163985657426608e-01,-1.548450274375671176e-01,-6.931429260824075733e-01,-1.458478071152140565e+00,-1.488807156933234399e+00,-1.360146873774726317e-01,4.434887935073573463e-03,-6.392988920104357431e-02
7.600000000000000089e-01,1.691968886566286967e+00,-1.806550304329518075e-01,-8.998129752440606755e-01,-1.392745802206658334e+00,-1.486989418746028635e+00,-1.429482207109105951e-01,-1.791152640900923326e-04,-6.650368964610818556e-02
7.610000000000000098e-01,2.532190530920122473e+00,-5.885598714750589489e-01,-9.121054322006493242e-01,-1.341811316660746156e+00,-1.482015700860183083e+00,-1.533082342709324586e-01,-3.537805376332971066e-03,-6.814448560156741164e-02
7.620000000000000107e-01,1.512393655196635711e+00,-2.381440789589947538e-01,-7.445286103748043338e-01,-1.339208318465540781e+00,-1.453390111026934273e+00,-1.425440697412750091e-01,-3.694761457180710789e-03,-7.098681975001704114e-02
7.630000000000000115e-01,1.877694173971721225e+00,-1.613255420700202836e-01,-7.337888793431428525e-01,-1.318617306061109939e+00,-1.431793007761207548e+00,-1.476989838514129183e-01,-1.464095643975912419e-03,-7.188865651931233836e-02
7.640000000000000124e-01,1.875458738151124294e+00,-5.044719894933866744e-01,-7.473770482626036493e-01,-1.398910613060803554e+00,-1.419698887440400625e+00,-1.455902844050563083e-01,1.548947445042302227e-03,-7.701923277550000446e-02
7.650000000000000133e-01,1.516310248675550421e+00,-2.775654946855724559e-01,-7.518153709285824160e-01,-1.373218586736491442e+00,-1.400536428977976477e+00,-1.453619251845625071e-01,3.055645741863487370e-03,-8.134652568377559456e-02
7.660000000000000142e-01,6.898560442353288691e-01,-5.657613721589362932e-01,-8.082353357034384178e-01,-1.403245420134568544e+00,-1.407578877845327314e+00,-1.457847646253891127e-01,7.608628273317961238e-03,-8.539903847621423127e-02
7.670000000000000151e-01,2.090081649608913850e+00,-1.129164320310425129e-01,-8.281073886913378201e-01,-1.457871258355604160e+00,-1.402283608841505824e+00,-1.377390802875208264e-01,1.132943130548546597e-02,-9.053323701728303863e-02
7.680000000000000160e-01,1.536951089661761749e+00,-2.190376322625352257e-02,-7.802550533520674625e-01,-1.482609932234292716e+00,-1.397921077097233011e+00,-1.310960891228211966e-01,1.416707745183428714e-02,-9.253953627377060898e-02
7.690000000000000169e-01,1.626627968136208802e+00,-3.407588018432500254e-01,-8.545674291147500323e-01,-1.491805077026143511e+00,-1.397865639152238826e+00,-1.305086881508447649e-01,1.060818305877167175e-02,-9.421969480012384879e-02
7.700000000000000178e-01,6.975207985407640976e-01,-5.345398389141725604e-01,-1.030967124774164523e+00,-1.508151932826494956e+00,-1.411662328930273214e+00,-1.302793450913736772e-01,1.124187600235724421e-02,-9.808843402174360904e-02
7.710000000000000187e-01,1.732293419309693938e+00,-2.151998073284535629e-01,-1.040017848436760373e+00,-1.660248987323599268e+00,-1.417068943385993318e+00,-1.299886815182027255e-01,1.384452094034642478e-02,-1.026427784915543012e-01
7.720000000000000195e-01,1.768059585284729396e+00,-4.851124928015053128e-01,-1.079682260134758875e+00,-1.569209572923750073e+00,-1.428938731925236683e+00,-1.285953619947887983e-01,1.343596687929259070e-02,-1.054395441187052362e-01
7.730000000000000204e-01,2.237121368091774531e+00,-2.857097464637473605e-01,-1.201562499514258198e+00,-1.529905075798302816e+00,-1.449465166149831008e+00,-1.261883721905801004e-01,1.227881511888236771e-02,-1.084459463811663082e-01
7.740000000000000213e-01,1.456239807403993947e+00,-3.787430392021347014e-01,-1.164725284501290981e+00,-1.507671816302388779e+00,-1.451669230649105025e+00,-1.158563758347335854e-01,1.551120514986975563e-02,-1.111792015908732723e-01
7.750000000000000222e-01,1.980190972555191609e+00,-9.387347033402886343e-01,-1.092583768768643049e+00,-1.510181650144262200e+00,-1.458478701812028211e+00,-1.239406288600857081e-01,1.676449553892288280e-02,-1.129023482853611648e-01
7.760000000000000231e-01,1.716715448079158435e+00,-9.045904367908785826e-01,-1.088903293533625138e+00,-1.569297229968001917e+00,-1.456728548987090033e+00,-1.262995637676266325e-01,2.303634601981065233e-02,-1.135429462328684108e-01
7.770000000000000240e-01,1.020788188939845131e+00,-3.680647516452432155e-01,-9.279091210878245288e-01,-1.448361378510963027e+00,-1.423630057606497967e+00,-1.366252026107500905e-01,2.303966778909801588e-02,-1.145596162198173201e-01
7.780000000000000249e-01,1.121973814861198404e+00,-9.810717840656473232e-01,-1.158722609433647799e+00,-1.433436272007463375e+00,-1.434664377528265033e+00,-1.531246093810290365e-01,2.173761139517096583e-02,-1.160219365575795025e-01
7.790000000000000258e-01,1.428457314655724453e+00,-7.779422451273512173e-01,-1.199399917271500193e+00,-1.504817995234098094e+00,-1.423438458857072764e+00,-1.510728396859303824e-01,2.075788001061731891e-02,-1.181972490196449010e-01
7.800000000000000266e-01,1.795589133661308345e+00,-5.817208391688297731e-01,-9.795781222282571310e-01,-1.446440694395055626e+00,-1.400827359770179248e+00,-1.386583496254666648e-01,2.041328712674320492e-02,-1.199706938070588258e-01
7.810000000000000275e-01,1.110540273925569199e+00,-5.989895371969509164e-01,-9.512779808055444875e-01,-1.406430857318797578e+00,-1.402831557099301074e+00,-1.296086680014711945e-01,2.018970123209707160e-02,-1.218174232764456383e-01
7.820000000000000284e-01,5.857696679359282177e-01,-7.977370627847838458e-01,-8.913173150417090795e-01,-1.391601271226891035e+00,-1.434032645147559570e+00,-1.321103395822154358e-01,2.917540567143405567e-02,-1.226997092279889651e-01
7.830000000000000293e-01,7.688731111536942775e-01,-4.855555099350701287e-01,-1.070258529781455969e+00,-1.411524151556728501e+00,-1.456954297402540899e+00,-1.344421192027097089e-01,2.877000972312861518e-02,-1.222001986889332259e-01
7.840000000000000302e-01,5.823608728048025318e-01,2.722545220497407659e-02,-1.116943952630051751e+00,-1.415811452426330108e+00,-1.459130969399359268e+00,-1.500182470493778564e-01,2.654698827742961800e-02,-1.253050527072421261e-01
7.850000000000000311e-01,4.624140196130405167e-01,-1.857498103630814967e-01,-1.272461953537872281e+00,-1.417728596538641472e+00,-1.454489327210896743e+00,-1.606564679411421614e-01,2.843260354510675561e-02,-1.287570972230838162e-01
7.860000000000000320e-01,9.633462661223185508e-01,-7.774222959663268373e-02,-1.157703975638038507e+00,-1.315242837195051306e+00,-1.451433688445596282e+00,-1.731249712739134083e-01,2.356810802185894602e-02,-1.317187682954471251e-01
7.870000000000000329e-01,3.889808229337554657e-02,-6.610828583309297235e-02,-1.149543099934120516e+00,-1.298202371843056646e+00,-1.450864821412511718e+00,-1.678772116853499974e-01,1.914603717039845693e-02,-1.356795844329358736e-01
7.880000000000000338e-01,-5.613677154091093469e-01,8.821662518229878014e-02,-1.060177537387051450e+00,-1.340015575661483105e+00,-1.434661787756365658e+00,-1.575185624757046987e-01,1.579359499258453647e-02,-1.399104056807610741e-01
7.890000000000000346e-01,2.157975612501903395e-01,-2.544884206560302231e-01,-7.603277923708506858e-01,-1.354903375951857836e+00,-1.423780156221103432e+00,-1.580154336994348541e-01,1.177120763557935879e-02,-1.429715554701073699e-01
7.900000000000000355e-01,-1.187406196822045068e-01,-3.043779774548803774e-01,-7.345684495096935773e-01,-1.350338540389217412e+00,-1.438474139519041017e+00,-1.443767544619066201e-01,8.840189717337663261e-03,-1.455356215609012183e-01
7.910000000000000364e-01,5.515737653341537539e-02,-2.086602305601764629e-01,-7.100948076170086054e-01,-1.336583424843433843e+00,-1.427556202614922887e+00,-1.431112198410201819e-01,6.536216922001242789e-03,-1.508667896207978865e-01
7.920000000000000373e-01,-2.487908425484186281e-01,-1.861984327502121395e-01,-7.458287654566285729e-01,-1.191744632652959490e+00,-1.437542653635555334e+00,-1.469993707406413719e-01,2.700419237705749525e-03,-1.544680265949013864e-01
7.930000000000000382e-01,4.223797250717824525e-01,-3.832896477503566768e-03,-5.474268181366143127e-01,-1.227625573666411229e+00,-1.445374662005304511e+00,-1.487176344929292959e-01,2.319046398198331034e-03,-1.576461817707486557e-01
7.940000000000000391e-01,2.319765445150308025e-01,-3.100863973254860406e-01,-8.493805264578615510e-01,-1.185465679345749868e+00,-1.461674958523109691e+00,-1.513729086409933422e-01,-1.217486247739095993e-03,-1.572613222278743672e-01
7.950000000000000400e-01,5.420194874307761035e-01,-3.804217552712668149e-01,-7.966405695624921846e-01,-1.314499923793286840e+00,-1.486235461443548900e+00,-1.595539876057339435e-01,1.541060917437722926e-04,-1.608454037763898115e-01
7.960000000000000409e-01,6.539159216002542463e-01,2.161778349065940352e-02,-7.140225050335293755e-01,-1.345994907281085728e+00,-1.449485785377817804e+00,-1.573821010618425831e-01,5.144246296844247855e-03,-1.642960867533072578e-01
7.970000000000000417e-01,2.894348888268443165e-01,4.723137386670805959e-02,-6.845448562034328610e-01,-1.475074788250223312e+00,-1.434211848678017764e+00,-1.591236597467365899e-01,1.350920854527135062e-02,-1.662194772327683923e-01
7.980000000000000426e-01,-2.939768913583455934e-01,-8.531770158362017575e-02,-7.702993979722367879e-01,-1.462916599128260886e+00,-1.446014782861833270e+00,-1.550125959849311674e-01,1.447977072232992275e-02,-1.670786784356808607e-01
7.990000000000000435e-01,-1.170585057031031662e-01,2.551817212680017044e-01,-1.075296330767564479e+00,-1.488657656253195460e+00,-1.441484173592942231e+00,-1.640261110386861954e-01,1.157632724208089783e-02,-1.697623950556691741e-01
8.000000000000000444e-01,1.007780639698674652e-01,3.140317035408025648e-01,-7.366140898792437053e-01,-1.483471047253276165e+00,-1.439236705619376444e+00,-1.666703435735419903e-01,1.322948942167317433e-02,-1.716132283881131038e-01
8.010000000000000453e-01,5.772531883138740660e-01,2.648861620893864788e-01,-7.835592006636874496e-01,-1.470649288068742511e+00,-1.429126336452758217e+00,-1.676190755079142725e-01,1.183480945084626999e-02,-1.707171889012351895e-01
8.020000000000000462e-01,1.768842780519669367e-01,7.054273371287193006e-01,-8.702900829459995213e-01,-1.480717598154408288e+00,-1.446768980551329076e+00,-1.724958644201464997e-01,1.426369649029425417e-02,-1.722436079787783014e-01
8.030000000000000471e-01,4.647236549249208482e-01,3.708708451651597238e-01,-8.891424797830576043e-01,-1.616605871962726537e+00,-1.436540578854571759e+00,-1.677647966493651110e-01,1.270587051828657790e-02,-1.734027858546018930e-01
8.040000000000000480e-01,8.466674519089829598e-01,3.657796967174798963e-01,-9.208014508607824666e-01,-1.670183825860930948e+00,-1.449982070692213076e+00,-1.762428782053921950e-01,8.153579179234479030e-03,-1.760665451690987260e-01
8.050000000000000488e-01,1.211184795801820924e+00,1.711826787107138537e-01,-8.180788902938057605e-01,-1.718714902346049511e+00,-1.417398634221509912e+00,-1.861190588830337889e-01,3.875748000271192831e-03,-1.792613394105286029e-01
8.060000000000000497e-01,8.132470398796165512e-02,4.421325100472218717e-01,-9.142552126002134738e-01,-1.722183938241477197e+00,-1.386345048851595374e+00,-1.855448411356208638e-01,1.242565889046007982e-03,-1.807330905921592512e-01
8.070000000000000506e-01,9.006197648957943169e-01,4.365651154879867657e-01,-8.572610782160695608e-01,-1.645075758542785760e+00,-1.373916405147973974e+00,-1.900041713983275093e-01,-4.227412543485985219e-03,-1.837005289588590495e-01
8.080000000000000515e-01,4.731995184214967121e-01,4.858968114541206140e-01,-7.313111343004337073e-01,-1.745706505111655593e+00,-1.356924560753673958e+00,-2.015517809379469005e-01,-7.861715678927863604e-03,-1.859002312505848853e-01
8.090000000000000524e-01,4.827506178045772867e-01,2.258406429497022971e-01,-9.135837713115981806e-01,-1.673841953649552128e+00,-1.351796537430893785e+00,-2.030642527244805040e-01,-1.208362332721412899e-02,-1.876495907100301508e-01
8.100000000000000533e-01,3.380170190216088555e-01,1.444849717684258406e-01,-1.054520810417900245e+00,-1.700644534176411371e+00,-1.333190754280616508e+00,-2.151492192358848976e-01,-1.684158019774697687e-02,-1.918170309832992193e-01
8.110000000000000542e-01,8.308223047277896178e-01,2.190023102140408739e-01,-1.016863753647511803e+00,-1.708482330696849738e+00,-1.333227286263522826e+00,-2.156184475349885998e-01,-2.112266678543190529e-02,-1.959989737685506883e-01
8.120000000000000551e-01,8.414214435755610344e-01,5.034518541179491269e-01,-1.257417220845516326e+00,-1.776620608353427055e+00,-1.336687701869259559e+00,-2.114712468835082959e-01,-2.538594279056996875e-02,-1.973817003668065784e-01
8.130000000000000560e-01,4.942207584367440676e-01,-7.314070364765745680e-02,-1.209920093664476504e+00,-1.783994740501453347e+00,-1.337489301026857591e+00,-2.204759647799396372e-01,-2.398821651265648641e-02,-1.978573016115012795e-01
8.140000000000000568e-01,9.062609707149453797e-01,4.728883726902788354e-01,-1.348073979315690618e+00,-1.842239050582368254e+00,-1.323042786721872810e+00,-2.140023058221039443e-01,-1.835375000637767817e-02,-2.010461797487525515e-01
8.150000000000000577e-01,4.445678704784359891e-01,3.187468613575665799e-01,-1.177559139347656769e+00,-1.812319740500333287e+00,-1.309399443762681470e+00,-2.249664646703130599e-01,-1.005900989978536324e-02,-2.022959056117221988e-01
8.160000000000000586e-01,2.525593520862124963e-01,3.163812220778635109e-01,-1.077643353287368821e+00,-1.739356788102545126e+00,-1.302360503459231156e+00,-2.387972475795845373e-01,-5.309417745407481702e-03,-2.049552371750587576e-01
8.170000000000000595e-01,-6.139329273497917683e-03,-6.574450776044044042e-02,-1.209408234350265898e+00,-1.725928060298338007e+00,-1.283758399456633725e+00,-2.461322296369192475e-01,-7.855064236051704368e-03,-2.056398463577997771e-01
8.180000000000000604e-01,1.075623478014964940e+00,1.618867634160034152e-01,-1.317675378484650217e+00,-1.699565370886245042e+00,-1.258006317678121766e+00,-2.438578671876214521e-01,-9.377694135115410834e-03,-2.098964354607772143e-01
8.190000000000000613e-01,3.903688813042773820e-01,1.252296524282073553e-01,-1.395637221021315266e+00,-1.741817745280304752e+00,-1.229079144872458507e+00,-2.429038480951597190e-01,-1.062957108274518656e-02,-2.135190518901107781e-01
8.200000000000000622e-01,-1.137377135192019217e-02,7.044286380661411995e-01,-1.476144343763257760e+00,-1.712320432196654085e+00,-1.247460969156019894e+00,-2.452002785391616535e-01,-1.135382986104696915e-02,-2.171567314614840094e-01
8.210000000000000631e-01,8.999276708862402607e-02,8.438495390689397802e-01,-1.341694837587186884e+00,-1.676261834089386449e+00,-1.261857708937428102e+00,-2.483175147984695297e-01,-1.131706469172138671e-02,-2.204720173239460290e-01
8.220000000000000639e-01,4.874665191362457239e-01,5.999493950401397768e-01,-1.503931431307513833e+00,-1.674683333011598885e+00,-1.270583798199805603e+00,-2.485407018031980941e-01,-1.238037733670777768e-02,-2.247497279245907198e-01
8.230000000000000648e-01,9.858481272008433605e-01,6.030287019421438632e-01,-1.323360611318372682e+00,-1.651703757272568351e+00,-1.274953127051099200e+00,-2.443751313423354610e-01,-1.092708577941325226e-02,-2.296936815210837701e-01
8.240000000000000657e-01,4.358386388521182653e-01,4.298895252189826044e-01,-1.320156231825313498e+00,-1.634936434760957846e+00,-1.253965895930408081e+00,-2.451597918815199562e-01,-5.487026441624699366e-03,-2.324262265527322624e-01
8.250000000000000666e-01,1.426845922062263128e-01,4.387619394257414318e-01,-1.514237398007180824e+00,-1.639454825429971008e+00,-1.240814248636631145e+00,-2.516617824707421680e-01,-4.530764549125811287e-03,-2.357413241594906728e-01
8.260000000000000675e-01,-3.825150357554811809e-01,2.145395480772187002e-01,-1.452397477532230363e+00,-1.669489952360022844e+00,-1.246498582233378949e+00,-2.376086932604921653e-01,-2.517495399592335585e-03,-2.384188953375675768e-01
8.270000000000000684e-01,5.752481844353547480e-01,3.496720854146008195e-01,-1.357214001006106452e+00,-1.725619353004555157e+00,-1.241715847546477791e+00,-2.501150197842667566e-01,-8.502235251340684724e-03,-2.405429377052446804e-01
8.280000000000000693e-01,1.972760634316430006e-01,3.485909064258062018e-01,-1.304747460475429444e+00,-1.726812444785102540e+00,-1.210285455995892434e+00,-2.518398416506437143e-01,-7.410269896490310516e-03,-2.414333839492137090e-01
8.290000000000000702e-01,6.097989456425869648e-01,1.929986311599232729e-01,-1.303890781543338484e+00,-1.740349772207407719e+00,-1.184777677103743265e+00,-2.542986253105284367e-01,-1.314157914135870991e-02,-2.436566334562538516e-01
8.300000000000000711e-01,6.353081933685561511e-01,1.794705065594508486e-01,-1.441088247755443419e+00,-1.690439553713147136e+00,-1.204596642642876692e+00,-2.566345187293585517e-01,-2.007947088345601178e-02,-2.472153186976127071e-01
8.310000000000000719e-01,5.663159407892727204e-01,3.292356860153234921e-01,-1.554736019563241145e+00,-1.759415686247206123e+00,-1.180266943317309414e+00,-2.592383459849789684e-01,-2.389585291863485783e-02,-2.486563447970023821e-01
8.320000000000000728e-01,1.181871417483620457e+00,8.184287875488951980e-02,-1.493360312414686586e+00,-1.695074966806139782e+00,-1.190792060039248978e+00,-2.608502365831231185e-01,-2.541943527926051119e-02,-2.497178467364766785e-01
8.329999999999999627e-01,1.162985206051529774e+00,1.362006315453260785e-01,-1.546190078609235963e+00,-1.683148134630266801e+00,-1.180487491898599473e+00,-2.673599044419878723e-01,-2.818174271691965133e-02,-2.516438988066413418e-01
8.339999999999999636e-01,1.484800888283520637e+00,5.975521434258544984e-01,-1.558996799806103395e+00,-1.753030088821821764e+00,-1.175382494729103833e+00,-2.726517940047766819e-01,-3.539389749142725361e-02,-2.513918850563878205e-01
8.349999999999999645e-01,1.788396861726322395e+00,3.211652645941909245e-02,-1.487924804303031978e+00,-1.800491174475282730e+00,-1.171084524591847975e+00,-2.756315752967680166e-01,-4.406253578924961001e-02,-2.503893006464179005e-01
8.359999999999999654e-01,1.574062128342097910e+00,1.106369570215154641e-01,-1.402102524018440821e+00,-1.796994416590942834e+00,-1.173875516519431228e+00,-2.717200470443269511e-01,-5.376152387442986735e-02,-2.505579459659496022e-01
8.369999999999999662e-01,1.488391347113992680e+00,-5.688390128538312052e-02,-1.368157373132297572e+00,-1.766839484929609627e+00,-1.177724067693020071e+00,-2.713164443566309925e-01,-5.690623205757582015e-02,-2.527778083454652047e-01
8.379999999999999671e-01,1.843597915238808005e+00,-6.947779950538984783e-02,-1.467905237943567087e+00,-1.773776868146433427e+00,-1.206358938514388912e+00,-2.792496586936597525e-01,-5.769501431288470705e-02,-2.579895439182924854e-01
8.389999999999999680e-01,1.187860096845756441e+00,2.679350427003800994e-01,-1.511303115478476622e+00,-1.787981976490752523e+00,-1.216491073040630200e+00,-2.859874302498409682e-01,-5.588379204458560762e-02,-2.605666577659893623e-01
8.399999999999999689e-01,1.039915148013405011e+00,-3.315022085142131369e-01,-1.537029531283168327e+00,-1.757522439245647217e+00,-1.215527277782581184e+00,-2.843416457064076308e-01,-5.535615257697693026e-02,-2.599433761091427542e-01
8.409999999999999698e-01,1.032531170232073858e+00,-5.538594724352557952e-02,-1.426509774550104970e+00,-1.730103436329620603e+00,-1.224003711307066755e+00,-2.675531406197738660e-01,-4.906420996473247198e-02,-2.597970121643461416e-01
8.419999999999999707e-01,9.859977142436140429e-01,4.357712343069412853e-02,-1.382979995546953056e+00,-1.721711691004956801e+00,-1.227736098846026191e+00,-2.672901416673961195e-01,-4.816348385050091274e-02,-2.613303387121449495e-01
8.429999999999999716e-01,1.101168123705604129e+00,-2.171422064646033601e-02,-1.496265437022329614e+00,-1.707052032801605890e+00,-1.231383318101883839e+00,-2.620375342346285552e-01,-5.131258820825408684e-02,-2.627644579224597265e-01
8.439999999999999725e-01,7.261875122846268571e-01,-3.035328860251449434e-01,-1.319098125853531256e+00,-1.703697981017327612e+00,-1.236594012305822776e+00,-2.629106223193891090e-01,-4.886545149440306435e-02,-2.641359008053311141e-01
8.449999999999999734e-01,9.883765201489396190e-01,-2.589142573637890354e-01,-1.298384038054717804e+00,-1.581640814579624799e+00,-1.224667803894892826e+00,-2.795738417591725478e-01,-4.889371439479076042e-02,-2.645473947406517534e-01
8.459999999999999742e-01,9.115118005679450075e-01,1.027140895630914708e-01,-1.292782643565897338e+00,-1.577725874927576433e+00,-1.209214899825518330e+00,-2.860212341412731729e-01,-4.859392836477023636e-02,-2.683027456913099629e-01
8.469999999999999751e-01,1.024760035510400513e+00,-2.760795882719161987e-01,-1.288373723712592955e+00,-1.754150722232074688e+00,-1.197039330293570902e+00,-2.832775761796025860e-01,-4.875031640243138870e-02,-2.696991001344138383e-01
8.479999999999999760e-01,2.212009530062712948e-01,-2.042596915703692728e-02,-1.552186954347910541e+00,-1.735460269095767893e+00,-1.178084259342401019e+00,-2.900679516691925808e-01,-4.232385515232186396e-02,-2.717435122023844629e-01
8.489999999999999769e-01,1.075583213587545384e+00,-2.838575767731340571e-01,-1.424009079114254561e+00,-1.671278689310273569e+00,-1.176290853295143268e+00,-2.968367116818689810e-01,-4.050168689588024007e-02,-2.730529991679250257e-01
8.499999999999999778e-01,9.845144426511439617e-01,-2.078710526132780678e-01,-1.597365435801964439e+00,-1.605283521156892768e+00,-1.184477970953895953e+00,-2.895743638124857466e-01,-4.056870894138397271e-02,-2.731277909830185924e-01
8.509999999999999787e-01,1.478055030883099974e+00,-2.024533119237644230e-01,-1.508680011507004481e+00,-1.479940413418937561e+00,-1.167709227836951413e+00,-2.819880389040833046e-01,-4.019577643787099197e-02,-2.716184222197113862e-01
8.519999999999999796e-01,1.012833089815189158e+00,-4.015220584211598442e-01,-1.706462507804260342e+00,-1.460927765355310548e+00,-1.173397080160524242e+00,-2.870753281336891338e-01,-4.401995871673126948e-02,-2.737696839175262631e-01
8.529999999999999805e-01,1.178044745424212891e+00,-4.630062420115514943e-01,-1.660899463545408850e+00,-1.373849116841241891e+00,-1.153226906202012847e+00,-2.779216094661981495e-01,-5.218452773301759245e-02,-2.735401181156527639e-01
8.539999999999999813e-01,1.786625846588218325e+00,-1.178879430283803487e-01,-1.972868587312402555e+00,-1.349790255725244137e+00,-1.150131505650874963e+00,-2.754563257640015861e-01,-5.870902488896231897e-02,-2.718438320311680201e-01
8.549999999999999822e-01,1.055600052212831486e+00,-2.816099145791156610e-01,-1.912583312730604446e+00,-1.360176132144424566e+00,-1.126937086071498229e+00,-2.707684059110468944e-01,-6.337614189392155872e-02,-2.719743987826823139e-01
8.559999999999999831e-01,1.550367034432127866e+00,-6.175529235087111601e-01,-1.833064342984899397e+00,-1.317887591870895436e+00,-1.129011916316548847e+00,-2.926223473054031521e-01,-6.084178139432164928e-02,-2.721366651462110431e-01
8.569999999999999840e-01,1.924919853165766526e+00,-3.577400869385257698e-01,-1.775214293684775235e+00,-1.334848458111327796e+00,-1.121359428484172582e+00,-3.002939213590477552e-01,-6.086388322869255851e-02,-2.737500871918360779e-01
8.579999999999999849e-01,8.946277999423619676e-01,-2.814984718607314029e-01,-1.619700696745835167e+00,-1.343929727956735487e+00,-1.071322214615074264e+00,-3.073827724872392197e-01,-5.827387473893783781e-02,-2.743854144710937137e-01
8.589999999999999858e-01,1.640789979225878437e+00,-2.139506907337075103e-01,-1.643608662534579601e+00,-1.361975278515196619e+00,-1.048096570046344489e+00,-3.167408437969105317e-01,-5.958696332476035029e-02,-2.752422893416151539e-01
8.599999999999999867e-01,9.537014752703754095e-01,1.506148982545872650e-01,-1.775771401607824096e+00,-1.439224397204739381e+00,-1.041885688385338460e+00,-3.121720564779011386e-01,-6.134492931883971795e-02,-2.749476295364427503e-01
8.609999999999999876e-01,1.567560294115624586e+00,-3.373676060385983888e-01,-1.829679329731868975e+00,-1.360537393764374103e+00,-1.002420368867319667e+00,-3.065789234167374255e-01,-6.313017107430264618e-02,-2.740604351249613657e-01
8.619999999999999885e-01,1.307540572951142011e+00,-5.591589642652151637e-01,-1.783123642262221198e+00,-1.441634907531482268e+00,-9.911124197675067471e-01,-3.117874449306376472e-01,-6.587724896991938028e-02,-2.744107363973879443e-01
8.629999999999999893e-01,1.662252808563714712e+00,-1.678624269036524397e-01,-1.791121766449421671e+00,-1.470032956563074311e+00,-1.002824204850325529e+00,-3.131497757306546670e-01,-6.391045064390231401e-02,-2.749481778158409107e-01
